date,基线_510300,基线_510500,基线_512100,基线_组合,A2_λ.5_510300,A2_λ.5_510500,A2_λ.5_512100,A2_λ.5_组合,持有_510300,ΔS_510300,持有_510500,ΔS_510500,持有_512100,ΔS_512100,p_bear
2021-02-25,0.009397457158651257,-0.0028249067695786914,-0.004376367614879695,0.0007320609247309569,0.009397457158651257,-0.0029791871397797554,-0.004376367614879695,0.0006806341346639357,0.009397457158651257,-0.013624873007515026,-0.004964832436905375,-0.009888592187334146,-0.004376367614879695,-0.022036057463080377,0.2632511047895584
2021-02-26,-0.027199707922599403,0.002535053652312754,-0.015384615384615441,-0.01334975655163403,-0.027199707922599403,0.0034498873412961988,-0.015456316000465181,-0.013068712193922796,-0.027199707922599403,-0.01027693425990478,-0.022037422037422205,-0.011591786889527222,-0.015384615384615441,-0.028679724508802157,0.2779939697439779
2021-03-01,0.01670106961906548,0.017715419501133978,0.026785714285714413,0.020400734468637955,0.01670106961906548,0.017715419501133978,0.022890030762291326,0.019102173294163593,0.01670106961906548,-0.018578626461224268,0.017715419501133978,0.010475246486705836,0.026785714285714413,-0.009005434027168358,0.2503010421441757
2021-03-02,-0.012735326688815052,-0.007798356774822435,0.0,-0.006844561154545829,-0.012735326688815052,-0.007798356774822435,0.0,-0.006844561154545829,-0.012735326688815052,-0.01851031653856272,-0.007798356774822435,-0.00389064394982655,0.0,-0.012300225965443834,0.2807750561796712
2021-03-03,0.019629837352776125,0.012817664342322484,0.011956521739130421,0.01480134114474301,0.019629837352776125,0.012765235541693093,0.011956521739130421,0.014783864877866546,0.019629837352776125,-0.039676124346674835,0.013333333333333197,-0.010519669117626172,0.011956521739130421,-0.006396341698767072,0.261003948061879
2021-03-04,-0.030619728639530663,1.3864777218375421e-05,-0.01611170784103111,-0.015572523901114466,-0.030619728639530663,0.0017411505397967723,-0.01611170784103111,-0.014996761980255,-0.030619728639530663,-0.01387445625362066,-0.01689750692520764,-0.013178494684891878,-0.01611170784103111,-0.006296960881098268,0.3003408637796632
2021-03-05,-0.003972006809154438,0.0015497323189630485,0.0009488867769086276,-0.0004911292377609206,-0.003972006809154438,0.0014803636927069796,0.0009355332537165173,-0.0005187032875769804,-0.003972006809154438,-0.020447181145435422,0.0015497323189630485,-0.014868228683747264,0.0010917030567685337,-0.012779139568587117,0.2813748441769976
2021-03-08,-0.0353209266995822,-0.02391334927556621,-0.0179869573377611,-0.025740411104303168,-0.0353209266995822,-0.021264337674529742,-0.017377400821617504,-0.024654221731909814,-0.0353209266995822,-0.019675406668671513,-0.02391334927556621,-0.01920266102196888,-0.025081788440567077,-0.010241748552900526,0.2845627638990543
2021-03-09,-0.01988188976377958,-0.02248162559446587,-0.024863653324920795,-0.022409056227722084,-0.01988188976377958,-0.02248162559446587,-0.02753107473748533,-0.023298196698576926,-0.01988188976377958,-0.020428354037282936,-0.02248162559446587,-0.02064805707163131,-0.027964205816554788,-0.012175573722225053,0.2669425881383468
2021-03-10,0.00421771440048202,-0.010467344832670089,-0.011507479861910253,-0.005919036764699441,0.00421771440048202,-0.010467344832670089,-0.011507479861910253,-0.005919036764699441,0.00421771440048202,-0.03287235510168174,-0.010467344832670089,-0.023748460508829228,-0.011507479861910253,-0.025400358677066914,0.2462203350359175
2021-03-11,0.025799999999999823,0.02681764004767584,0.0279394644935973,0.02685236818042432,0.025799999999999823,0.02681764004767584,0.0279394644935973,0.02685236818042432,0.025799999999999823,-0.03316280613340006,0.02681764004767584,-0.026076141105717432,0.0279394644935973,-0.006510161057037889,0.2575840233226237
2021-03-12,0.0025346071358940403,0.0007254788160184766,0.0022650056625141968,0.0018416972048089046,0.0025346071358940403,0.0007254788160184766,0.0022650056625141968,0.0018416972048089046,0.0025346071358940403,-0.020804774614387456,0.0007254788160184766,-0.010015961407736418,0.0022650056625141968,-0.0052376348689573415,0.3091513436101252
2021-03-15,-0.019836639439906656,-0.006524575902566276,-0.01016949152542379,-0.012176902289298908,-0.019836639439906656,-0.006524575902566276,-0.01016949152542379,-0.012176902289298908,-0.019836639439906656,-0.02395565179148701,-0.006524575902566276,-0.013221282324033468,-0.01016949152542379,-0.005737499364531995,0.3181057133381967
2021-03-16,0.006547619047619024,0.0002429756763716477,0.011159913319712557,0.00598350268123441,0.006547619047619024,0.00017051326468065913,0.011148210007557401,0.005955447439952362,0.006547619047619024,-0.03867693004600553,0.0004378283712784814,-0.03225533350963797,0.011415525114155223,-0.010769407189395869,0.293703347734825
2021-03-17,0.004533806426177733,0.0034098525280536196,0.001531899278843803,0.0031585194110250524,0.004533806426177733,0.002593380148315237,0.001464347655410988,0.0028638447433013193,0.004533806426177733,-0.033053272166020664,0.005835156819839371,-0.028009257853206737,0.003386004514672747,-0.01494568809444162,0.3053601937213687
2021-03-18,0.007849293563579218,0.001764714023394167,0.00015679856622546906,0.0032569353843996183,0.007841411043802381,0.0010966821386658699,0.00016724532005251786,0.0030351128341735895,0.007849293563579218,-0.03891363306127943,0.007396664249456286,-0.03413179724307193,0.0011248593925758943,-0.021805611347896464,0.3030351307428713
2021-03-19,-0.027063862928348947,0.0054375544926248244,0.00012286081782588766,-0.007167815872632745,-0.02664241847981265,0.00663447968038337,8.282284247382864e-05,-0.006641705318985149,-0.027063862928348947,-0.021194614538994072,-0.008206161819752422,-0.028959376750866378,-0.0022471910112359383,-0.021940956263184784,0.3036431445289566
2021-03-22,0.011406844106463865,0.009035134581233192,-0.00043749641073892605,0.006668160758986044,0.011406844106463865,0.007122039254212407,0.0002846116220087847,0.0062711649942283525,0.011406844106463865,-0.03897407601680036,0.012919146465379505,-0.024985211769204013,0.016891891891891886,-0.022495261092952933,0.2764614790379319
2021-03-23,-0.008903838543727782,-0.0033298827870001033,-0.0001515583608387221,-0.004128426563855535,-0.008903838543727782,-0.0027908560460186286,-0.00014071141181110097,-0.003945135333852504,-0.008903838543727782,-0.03028331684834279,-0.011464603038119692,-0.03214313842983332,-0.008859357696566983,-0.01970972097818005,0.2931373819288635
2021-03-24,-0.015172689159512975,-0.010708250506173588,-0.006162982213457814,-0.010681307293048127,-0.015172689159512975,-0.009376706591627156,-0.005676031578873731,-0.010075142443337954,-0.015172689159512975,-0.02601105397405773,-0.010872716729486642,-0.03359550803060796,-0.021229050279329642,-0.024217593623460043,0.2751554509877975
2021-03-25,-0.0008108655990267666,0.002345009526601105,0.0012296300794460788,0.0009212580023401391,-0.0008108655990267666,0.0023371270068242678,0.0010355341004487956,0.000853931836082099,-0.0008108655990267666,-0.03382836066723993,0.002345009526601105,-0.04501165472114382,0.0022831050228311334,-0.027519567392445154,0.2579507085902329
2021-03-26,0.021091732006496344,0.012746283372711786,0.007575990211189563,0.013804668530132564,0.021013029605866075,0.012460494687204183,0.005232506506841287,0.012902010266637183,0.02109961452627318,-0.053174865003826455,0.013013598479309607,-0.03854293112924345,0.017084282460136713,-0.015768436848360712,0.2531524539089755
2021-03-29,0.001908115418140528,-0.0002530733522069511,0.0008597274091325367,0.0008382564916887045,0.0016403345506445898,-0.00016135042770932962,0.000831089735894142,0.0007700246196098008,0.0019868865487779885,-0.030016538855254626,0.0,-0.022829628802887046,0.002239641657334923,-0.01428479154669185,0.3001490226755873
2021-03-30,0.007627467204008102,-0.0006757496058211643,-0.00020816233837545755,0.0022478517532704932,0.006854346307050467,-0.0007805538242859802,-0.00025446380903057796,0.0019397762245779698,0.008724965298433363,-0.04275970585515622,0.003608545034642141,-0.02514089746994276,-0.0011173184357542443,-0.019650509600708164,0.294188159247763
2021-03-31,-0.004770264850295164,0.0011220398267642708,0.0001952101393577878,-0.001151004961391035,-0.004222934267613025,0.0012933656029823675,0.00019697417747463722,-0.0009108648290520067,-0.007273442107332495,-0.038784026584279596,-0.0014382281029771127,-0.03499479463144481,0.0,-0.020593657473299692,0.3010201551000595
2021-04-01,0.009098284574571317,-0.006754521803529867,-0.005187654056328505,-0.0009479637617623516,0.008753792348052477,-0.006754521803529867,-0.005354888789380644,-0.001118539414952678,0.012277227722772288,-0.03462363248529615,0.006913437995103022,-0.029824600763612347,0.005592841163311046,-0.020402847000395394,0.3161148783451118
2021-04-02,0.006536114521507828,-0.0019311238223667093,-0.0007548140301327777,0.0012833922230027805,0.006038557469222223,-0.0019311238223667093,-0.0007548140301327777,0.001117539872240912,0.009585289514866924,-0.029138405736086295,0.002288656844514181,-0.020843312473601078,0.0011123470522802492,-0.018197735583190183,0.3272921835217033
2021-04-06,-0.0027417359673644285,-0.001839126834162208,-0.01206334705838219,-0.005548069953302942,-0.0023975322792552994,-0.001839126834162208,-0.01206334705838219,-0.0054333353905999,-0.005425305173415773,-0.01939268795504956,0.0019980019980021524,-0.026630917347463326,0.012222222222222134,-0.01827863421052031,0.3225703424968894
2021-04-07,-0.0067176024526992,-0.0013880080240629145,0.00017872036220678567,-0.0026422967048517765,-0.0067176024526992,-0.0013880080240629145,0.00017872036220678567,-0.0026422967048517765,-0.006818624586012123,-0.01665822918971921,0.0015667283862697001,-0.035932460487337975,0.0,-0.022378464060335113,0.3154407764062819
2021-04-08,0.0021169816709827424,-0.002986348122866911,0.002195389681668547,0.0004420077432614595,0.0021169816709827424,-0.002986348122866911,0.002195389681668547,0.0004420077432614595,0.002157708905453193,-0.03832636424248026,0.002986348122866911,-0.053488909436826076,-0.002195389681668547,-0.03515586296792364,0.2755734210451865
2021-04-09,-0.012789621656923721,0.0037999281897019843,-0.0007029891373349084,-0.0032308942015188817,-0.012789621656923721,0.0037999281897019843,-0.0007029891373349084,-0.0032308942015188817,-0.013897044431395611,-0.025877609800160517,-0.0034028073160358163,-0.05712702277222825,0.0011001100110010764,-0.0388137755920403,0.2642798083046217
2021-04-12,-0.01667328304882887,0.015456748482872484,0.024158437603477138,0.007647301012506918,-0.01667328304882887,0.015497475717342935,0.024182260588534715,0.007668817752349594,-0.01667328304882887,-0.015329651379790366,-0.016218523260776885,-0.04464548762727655,-0.0241758241758242,-0.03182157491094319,0.2489801981709416
2021-04-13,-0.0014129995962857134,-0.003350771974092585,0.0016904108824789953,-0.0010244535626331012,-0.0014129995962857134,-0.003179276474453008,0.0018764975168878678,-0.0009052595179502845,-0.0014129995962857134,-0.031865095730255255,-0.0031814895155458656,-0.05534209342780033,-0.0033783783783783994,-0.04213482819786115,0.2197603560961579
2021-04-14,0.005659995957145503,0.005820653592379931,-0.005681665456677113,0.0019329946976161074,0.0056035692366549405,0.0034825231278091716,-0.006986784023531427,0.0006997694469775617,0.005659995957145503,-0.05797717935914937,0.00913970694907884,-0.04115474674920222,0.013559322033898313,-0.023511835803932457,0.2146827677661895
2021-04-15,-0.005628140703517359,0.00010955191612553326,0.00043337322814274485,-0.001695071853083027,-0.005035973046058206,-9.336692312548003e-05,0.00043337322814274485,-0.0015653222470136468,-0.005628140703517359,-0.05676612831814559,0.0010063254744105965,-0.06359775805966814,-0.0022296544035674826,-0.03280148555507398,0.2186371679908854
2021-04-16,0.0031476984836761655,-0.0021091575951210652,-0.013471255891708393,-0.0041442383343844305,0.0030394307091764377,-0.005828916734992672,-0.013457642589917728,-0.005415709538577988,0.0032342834040832713,-0.07682087580596256,0.012494614390348824,-0.04235040766436295,0.013407821229050265,-0.017363899036292544,0.2125959004915763
2021-04-19,0.0209352254322881,-0.005502179218894161,-0.00871580911965783,0.0022390790312453693,0.015469284582288755,-0.006257591808079935,-0.009143663386215186,2.2676462664544237e-05,0.025387870239774513,-0.07288094944255846,0.010212765957446912,-0.02669005085547258,0.012127894156560126,-0.006379872222027987,0.2171697351530301
2021-04-20,-0.0010833202563474587,-0.0008274361923034465,0.0013584571663971053,-0.0001840997607512666,-0.0008838896186209114,-0.0009488720120363135,0.0008848834524109504,-0.00031595939274875815,-0.0015720180782078375,-0.04693567159439199,0.0019657399606851644,-0.01934079588490542,-0.002178649237472796,-0.013290689600457845,0.2575205317294865
2021-04-21,0.0014733748697102701,0.001718026816807941,-0.0010123348278705535,0.0007263556195492193,0.0013083086461988557,0.0018283227703117405,-0.0010123348278705535,0.0007080988628800142,0.002361739814996877,-0.0801894889021254,-0.0026625560538117155,-0.02619549365021774,0.0010917030567685337,-0.018094807817169795,0.2386750666838667
2021-04-22,-0.00023393233062871753,-0.0026335077440417893,-0.00422316127468747,-0.0023635337831193256,-7.374889312585492e-05,-0.0029803180530881524,-0.00422316127468747,-0.0024257427403004926,-0.0007853917141174005,-0.06936300966312145,0.0036532246733174123,-0.0247147041641117,0.004362050163576825,-0.01791608215224777,0.2382176040498828
2021-04-23,0.004151675945220543,-0.004622143512966526,0.003535087479221488,0.0010215399704918352,0.0026120783571461584,-0.004622143512966526,0.003535087479221488,0.0005083407744670403,0.010021615248575255,-0.07295725203482609,0.004899902001959999,-0.024804881139070367,-0.0032573289902280145,-0.01841764509860827,0.2310768030586953
2021-04-26,-0.002371718645689492,0.004199274306232459,0.006555784849522794,0.0027944468366885872,-0.0003651521445308247,0.004199274306232459,0.006555784849522794,0.003463302337074809,-0.012451361867704236,-0.027798481558095722,-0.004179437169127942,-0.028401407541666146,-0.006535947712418277,-0.02173767688606193,0.2360964049778933
2021-04-27,0.0022821794168114196,0.00039882018714965106,0.002312004098242393,0.0016643345674011544,0.002270719586528665,0.00039882018714965106,0.002312004098242393,0.0016605146239735697,0.002561071710007967,-0.04750691029649551,-0.0002797985450475604,-0.021134815527826034,-0.002192982456140302,-0.01967898948231034,0.2229105370218257
2021-04-28,0.003150149629728437,-0.00719745516915693,-0.005415162454874167,-0.0031541559981008867,0.0029286379460189984,-0.00719745516915693,-0.005415162454874167,-0.003227993226004033,0.007467085871487589,-0.07694072485222966,0.007276798208788238,-0.01743978744389013,0.005494505494505475,-0.02456995661970135,0.2109629712871764
2021-04-29,0.0009179796535060344,0.00021801936590026827,0.004867459025064913,0.0020011526814904053,-0.00019496482742026487,0.00021801936590026827,0.004867459025064913,0.0016301711878483054,0.008972108445484794,-0.05744608289638778,0.0002778549597111102,-0.01866600210934377,-0.0043715846994535346,-0.03019791137340372,0.2134084914125813
2021-04-30,-0.003384581684696764,-0.0010915165366147672,0.0026316509228315743,-0.0006148157661599856,-0.0025793627029854255,-0.0010915165366147672,0.0026316509228315743,-0.0003464094389228728,-0.008699014111734016,-0.05655059727094236,0.0015277777777777946,-0.01572984959851309,-0.002195389681668547,-0.03335945662771561,0.2238694794522404
2021-05-06,-0.003811262292772941,0.0031895714880044723,-0.0033003300330032292,-0.0013073402792572325,-0.0029693875822592525,0.0031895714880044723,-0.0033003300330032292,-0.0010267153757526697,-0.01306552262090488,-0.05197747321896157,-0.0031895714880044723,-0.031487605076409464,0.0033003300330032292,-0.036427012046575,0.2137238705375249
2021-05-07,-0.011867695558085551,0.0047092698898109076,0.011361438709188154,0.0014010043469711703,-0.011095764807194607,0.0047092698898109076,0.011361438709188154,0.0016583145972681515,-0.012052953961667612,-0.064587274100176,-0.004312743461324486,-0.03160337673005026,-0.010964912280701733,-0.039323047304619274,0.2002423287810033
2021-05-10,-0.00019999999999997797,-0.0029002510875372036,0.00019822391373303105,-0.0009673423912680501,-0.00019999999999997797,-0.0028835722570150113,0.00019822391373303105,-0.000961782781093986,-0.00019999999999997797,-0.07407834879344727,0.003073913650971205,-0.028991960915206033,0.0,-0.04415131659192123,0.1877209758147229
2021-05-11,0.005201040208041574,0.0027170008410871307,0.00021802469625198384,0.0027120219151268964,0.005129339592191834,0.002784000591875247,0.00021802469625198384,0.002710454960106355,0.005201040208041574,-0.09133739912300592,-0.0027859033291545154,-0.013344138809023909,0.0,-0.04182390944734404,0.1854644563512165
2021-05-12,0.006026337948995649,-0.00740240526250822,-0.017659086135789037,-0.006345051149767203,0.005106262662952099,-0.0071318534903378325,-0.017659086135789037,-0.006561558987724924,0.006169154228855556,-0.08139549244726388,0.011035060762676574,-0.006213716676136849,0.017738359201773912,-0.023398034750773955,0.192471556568496
2021-05-13,-0.007908162331538206,0.010825096865626169,0.009843556530627406,0.00425349702157179,-0.005562470862349812,0.010790709115352477,0.009843556530627406,0.005023931594543357,-0.010878164556961889,-0.06283977648025812,-0.011052777010224002,-0.004460172151647651,-0.009803921568627416,-0.025045371254753923,0.1994473443671639
2021-05-14,0.0247315486293728,-0.007314580054489123,-0.018701870187018743,-0.00042830053737835547,0.02465837338622398,-0.006244399418366551,-0.018701870187018743,-9.596540638710446e-05,0.02519496100779839,-0.1000975229691138,0.015507124895222102,0.009575556289851739,0.018701870187018743,-0.009489990279346272,0.1868062500218661
2021-05-17,0.0009693458942896816,-0.0031037155720187717,0.006895698232655012,0.0015871095183086405,-0.0007105808569153945,-0.002700589386856142,0.006895698232655012,0.001161509329627825,0.011897795982055648,-0.06107915994660179,0.005090108680698924,0.01707811289532271,-0.006479481641468721,-0.013755724120638968,0.2233236565478864
2021-05-18,9.077056334520714e-05,-0.002024213182820466,-0.006165056280935666,-0.0026994996334703085,8.300395658306098e-05,-0.0017376439007299857,-0.006165056280935666,-0.0026065654083608637,0.00038550501156531247,-0.056797913282568974,0.0027374760470844084,0.014624963397721624,0.006521739130434856,-0.01368896890804705,0.2481788352842239
2021-05-19,0.0007207818261240252,0.0017964990822302296,0.002318324658051707,0.0016118685221353207,0.0008796159026243313,0.0017964990822302296,0.002318324658051707,0.0016648132143020893,-0.002697495183044407,-0.04900699482421237,-0.0016380016380014295,0.012166696726908899,-0.002159827213822907,-0.014018810365368173,0.25177672695921
2021-05-20,-0.0005256202863464956,0.003691550451189518,-0.0010822510822510178,0.0006945596941973349,-0.0006052572095326722,0.003691550451189518,-0.0010822510822510178,0.000668014053135276,0.002704791344667834,-0.059432850083543834,-0.003691550451189518,-0.0014040389309080137,0.0010822510822510178,-0.015553169050765259,0.2447973595887174
2021-05-21,0.0027387330306442915,0.004199057228430836,-0.0028866451886835343,0.001350381690130531,0.0034117856893738497,0.004199057228430836,-0.0028866451886835343,0.0015747325763737173,-0.010597302504817163,-0.02192966678369937,-0.00384245917387116,-0.006531650324336835,0.00324324324324321,-0.01982067557721412,0.2456593006141581
2021-05-24,0.0016217698763752258,-0.002655270806335208,-0.007305413791737436,-0.002779638240565806,0.0016113231225481771,-0.002655270806335208,-0.007305413791737436,-0.002783120491841489,0.0054527750730284374,-0.04948674123056365,0.0028929604628735728,-0.006058774718721627,0.007543103448275801,-0.011513046703770347,0.2254954050836767
2021-05-25,0.000792717944896422,-0.010714285714285676,-0.010695187165775222,-0.006872251645054825,5.832984863798522e-05,-0.010714285714285676,-0.010695187165775222,-0.0071170476771409705,0.03176447801665683,-0.03992071859287018,0.010714285714285676,0.011377678461395091,0.010695187165775222,0.006109397649847359,0.2304159704416183
2021-05-26,0.00025640462704115474,-0.001019559188056185,-0.004815593019426023,-0.0018595825268136843,0.0001721992327581726,-0.001019559188056185,-0.004815593019426023,-0.0018876509915746785,0.00018772292096858045,-0.006475831072696371,0.001494971459635508,0.007230032584270796,0.005291005291005346,0.0038096259333418314,0.3500548258174943
2021-05-27,-0.0013913894482356646,-0.008277921020491519,-0.011578947368421133,-0.0070827526123827715,-0.0013112789359811632,-0.008277921020491519,-0.011578947368421133,-0.007056049108297938,0.0035660660660661314,-0.0034885227521208526,0.008277921020491519,0.0069392504523986265,0.011578947368421133,0.0033992762022886924,0.351692622999592
2021-05-28,0.001597522080113564,0.0007998630142065366,0.0055990081397837566,0.0026654644113679525,0.0015059551698009225,0.0007998630142065366,0.0055990081397837566,0.0026349421079304054,-0.0028053113895644133,-0.0014129730028467225,-0.00040376850605650105,0.0013984525845123774,-0.005202913631633721,0.0007567743981080066,0.3851972289475408
2021-05-31,-0.00052511148476571,-0.007001481082536509,-0.021966527196652708,-0.009831039921318308,-0.000509448501103311,-0.007001481082536509,-0.021966527196652708,-0.009825818926764176,0.0011252813203301848,-0.0050593313228291525,0.007001481082536509,0.0032358210296461465,0.021966527196652708,0.004652191889823798,0.3712649703602639
2021-06-01,-0.0008475411753776181,-0.001386683736182892,-0.0028528155172475866,-0.0016956801429360323,-0.0008930451613098662,-0.001386683736182892,-0.0028528155172475866,-0.0017108481382467815,0.0014986886474335215,-0.001522860455640318,0.0016044925792217946,0.002001578402463733,0.003070624360286489,0.003223020079474226,0.3810454739908629
2021-06-02,0.006433620911460299,0.006338688653468649,0.013455410080196305,0.008742573215041752,0.006402282929438872,0.006338688653468649,0.013362181023035762,0.008701050868647761,-0.008043396932285951,0.0010960010764704542,-0.006140702175944535,0.0019026442707317237,-0.013265306122449028,0.0030421801974808704,0.3843702429925245
2021-06-03,0.0002515398635476271,0.0021137584568597934,9.032068136942917e-05,0.0008185396672589499,-0.0002679270957765032,0.0021137584568597934,1.2424841715663682e-05,0.0006194187342663179,-0.00773147275127295,0.001037437380568773,-0.002014775016789594,0.002220827929111824,0.0,0.006014747814855503,0.3661426469169513
2021-06-04,0.0003556018545601216,-0.004294922696560066,-0.005789047106252276,-0.0032427893160840737,0.001122267425117468,-0.004294922696560066,-0.005494463082663263,-0.0028890394513686204,0.006271379703534974,-0.000553429686671443,0.004710632570659401,0.00459390572134194,0.006204756980351611,0.008213262393592602,0.3524589887830699
2021-06-07,0.00037031766747496115,-0.00252083670139025,-0.014230156452554876,-0.005460225162156722,0.00020561073330032102,-0.00252083670139025,-0.013551805221685663,-0.005289010396591864,-0.001133144475920722,-0.0018566304009405912,0.0026791694574683778,0.001301358774493,0.014388489208633004,0.0029537003262959938,0.3833187142717513
2021-06-08,0.003160644945445041,0.003824904734713086,0.007309888887415572,0.004765146189191233,0.002272124490106309,0.003824904734713086,0.007309888887415572,0.004468972704078322,-0.00794100964265465,-0.001188030402170942,-0.003607214428857808,0.0030828824062962834,-0.007092198581560294,0.005403916399976394,0.3688635401922477
2021-06-09,-0.00023927115618928876,0.0009385894341649159,0.0010204081632653184,0.0005732421470803151,-9.99503341476865e-05,0.0009385894341649159,0.0010204081632653184,0.0006196824210941825,0.0015246807699638154,-0.007367209644741093,-0.0009385894341649159,0.00352650372244967,-0.0010204081632653184,0.004588203589676931,0.3498706084434281
2021-06-10,-0.0018370152450241065,-0.012710387958365876,-0.015282178405699565,-0.009943193869696516,-0.0014557207262477629,-0.012710387958365876,-0.015282178405699565,-0.009816095696771068,0.006470028544243611,-0.008785549386272157,0.01274996644745685,0.006240098862457688,0.01532175689479054,0.005848647250941086,0.3469636802355363
2021-06-11,0.00767200112740418,0.005259459358205265,0.007398452874031181,0.006776637786546876,0.0076191887992736445,0.005259459358205265,0.007398452874031181,0.00675903367717003,-0.009264511249763685,-0.0017556339168140755,-0.004903260005300836,0.0066264519351071915,-0.007042253521126751,0.004087702919116198,0.3576954868173985
2021-06-15,0.002184460604238911,0.012314459145130956,0.007388978519236589,0.007295966089535485,0.0009993423060968174,0.012286367743999094,0.007388978519236589,0.006891562856444167,-0.01125954198473278,-0.000576466922400265,-0.012118790784392042,0.011682184205896395,-0.007092198581560294,0.0038454473974031123,0.3380693013278892
2021-06-16,-0.004052952111678446,0.009768099252989729,0.01844443435975758,0.008053193833689621,-0.0049923305513529794,0.009060993099142094,0.018408471049377376,0.007492377865722163,-0.013703918162516815,-0.00918855327940371,-0.012132650310056614,0.015589509390391776,-0.01836734693877551,0.013646350037266136,0.3033048694408137
2021-06-17,0.001453205855978747,-0.0025943231688238784,-0.008528043565540341,-0.0032230536261284907,0.0016171825744709923,-0.002093201646733704,-0.007394233178048472,-0.002623417416770395,0.002152641878669259,-0.027795540002336222,0.006140829694323058,0.022646241308220613,0.015592515592515621,0.02635281287795782,0.2755550718746397
2021-06-18,6.533369238300346e-05,-0.002090976198479065,-0.0048067357418672355,-0.0022774594159877654,5.643053317050373e-06,-0.000432297627359074,-0.00450931381280822,-0.001645322795616748,0.0009763718023823031,-0.017295242785935083,0.010036620100366322,0.016886107889482166,0.010235414534288667,0.026935205458485295,0.2782849585788293
2021-06-21,-0.001173860481155526,-0.0019152850781485433,-0.012379146641023214,-0.005156097400109094,-0.0012672145677764038,-0.0015197282451880644,-0.009441562734812595,-0.004076168515925688,-0.0013655872024972426,-0.02770404833744286,0.0038941855780849632,0.013157126632204863,0.020263424518743633,0.03553763194268386,0.27349716363554
2021-06-22,0.0020313694374749156,-0.005761357146003577,0.00047696163892484215,-0.0010843420232012732,0.002104084739214948,-0.005582369139105229,0.0003961111441771456,-0.001027391085237712,0.005079117015041934,-0.04213960872385797,0.005885500267522881,0.01603284664549315,-0.0009930486593842103,0.03574089379175632,0.2670930471527998
2021-06-23,0.0012080563585583225,-0.00799304766921849,-0.010179431707046825,-0.005654807672568997,0.000807886213359503,-0.00799304766921849,-0.007095222746735157,-0.004760128067531381,0.00602526724975716,-0.026379300551201884,0.00811170212765977,0.011192851962002592,0.011928429423459175,0.025176464115550412,0.2700939325828541
2021-06-24,0.0006787898392475716,0.0037226289659344418,0.013962093544834863,0.006121170783338958,0.0006270564003678929,0.0036924707660178978,0.013854666984026,0.006058064716803931,0.002511591962905735,-0.035426234536939216,-0.0035615354174911573,0.012880134874174554,-0.013752455795677854,0.02363441716452852,0.2745704395601404
2021-06-25,0.0005486582907548475,-0.006897640844865109,-0.004693668855283831,-0.003680883803131364,0.00010341686174013753,-0.0064473940217348695,-0.0037544746638924903,-0.0033661506079624075,0.015609944112545682,-0.054751369956796136,0.007942811755361268,0.020752707852560726,0.004980079681274896,0.03141159781329511,0.2395020347860803
2021-06-28,-0.0012499915955293723,-0.0006566850538480828,-0.007928642220019766,-0.0032784396231324074,-0.001781499268965762,-0.0006542149077766982,-0.007928642220019766,-0.0034547854655874086,0.0017077798861482307,-0.039318165081712014,0.0006566850538480828,0.01458621074584393,0.007928642220019766,0.023248116689382092,0.2759090937172366
2021-06-29,0.005431827835803592,0.007904703025400247,0.008301245079836983,0.007212591980346941,0.006408099413074062,0.007865347812108944,0.008301245079836983,0.007524897435006663,-0.010229210077666195,-0.021735219299801017,-0.007612547578422224,0.0235050388564787,-0.007866273352999054,0.022042866938111916,0.2780182257141296
2021-06-30,0.0012579038276535415,-0.0033768182629441055,-0.012607303604765363,-0.004908739346685309,0.001383099224106504,-0.002994753333959281,-0.012607303604765363,-0.00473965257153938,0.005933014354067012,-0.03518446633742002,0.0048935326015076,0.019094261333039708,0.01288404360753237,0.023366608058446536,0.2637399541336822
2021-07-01,0.0005348428199596159,0.011096928096111132,0.01726651194474249,0.009632760953604413,0.0005085420106639378,0.010034376041720815,0.01719481132889275,0.009245909793759168,-0.0003805175038051889,-0.040277272050411296,-0.01118715451434582,0.015836999120812045,-0.016634050880626305,0.02043550982035386,0.2672705216842595
2021-07-02,0.008789398647922225,0.005218347221615312,0.009807432476358954,0.007938392781965497,0.008764837297623196,0.004772074343567885,0.00840021874980376,0.00731237679699828,-0.0268366958507803,-0.009616765714530517,-0.00851856781578586,0.01573189642723527,-0.00995024875621886,0.015251083885072014,0.2650178857459637
2021-07-05,0.0009731715337270744,-0.001432978384480422,-0.013594666168692966,-0.004684824339815438,0.0009689402960001545,-0.0009122773463069,-0.011622098007170416,-0.0038551450191590536,0.00136905926070785,-0.04892768175977055,0.006041079339508482,0.014379926321260061,0.019095477386934734,0.015294011599520652,0.2477329798296849
2021-07-06,0.0004190173391347415,2.3051813873038808e-05,0.002560587046594593,0.0010008853998674577,0.00027294954621856396,-3.8954221257331745e-05,0.00197607947666125,0.0007366916005408274,0.0013671875000000888,-0.07025241617238376,-0.00013344008540139285,-0.003953602850379656,-0.004930966469428144,0.01679435247292327,0.2450459677865467
2021-07-07,0.0027684779544959615,-0.004849892933793199,-0.013255919966687716,-0.005112444981994984,0.001256998885702182,-0.004644833980711978,-0.011519168526548431,-0.004969001207186075,0.010337429295884437,-0.0637219452021654,0.009075136794341354,0.005128104766266406,0.015857284440039754,0.028074370277872684,0.2413247383054339
